millis, Pressure, Altitude X, Y, Z, Longatude, Latitude, Elevator, L Aielron, R Aileron, Rudder, Desired Roll
4577,99339.77,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4588,99340.55,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4597,99340.55,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4607,99340.55,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4617,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4627,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4636,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4646,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4657,99341.06,-763.76,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4667,99341.06,-763.76,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4678,99341.06,-763.76,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4687,99341.29,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4697,99341.29,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4707,99341.29,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4717,99341.29,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4728,99338.88,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4738,99338.88,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4748,99338.88,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4758,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4768,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4778,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4787,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
